Username,Followers,Confidence,Score_tag,Agreement,Subjectivity,Irony,Tweet
SteveMo42261978,1149,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""https://t.co/KihPLiXiFx

Send #realDonaldTrump a free ticket"""
haley57661837,6,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""This show gives me goosebumps #RenewTheOA @netflix"""
CentralKhaos,30,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""Check out Khaos Central writer @ChrisKnight5150's reaction to The Dark Crystal: Age of Resistance trailer. #KhaosCentral #GeeksandGamers #TheFandomMenace #TVShows #Netflix #TrailerReaction #TheDarkCrystal https://t.co/YBabz2fDoc"""
leslienicholee,689,92,P,DISAGREEMENT,OBJECTIVE,NONIRONIC,"""Paddleton is the one movie I recommend to everybody. This movie made me his biggest fan. Unfortunately for me, I watched it while on an edible so the on screen relationship &amp; story hit me so intensely that I thought I was experiencing a heart attack but 10/10 regardless"""
OneOddFinch,77,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""When @netflix tries to appease us all with 73 seasons of 13RW...

 #renewtheOA https://t.co/XvZNKI5cn2"""
Infastaronline,9,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC,"""@rolandsmartin @netflix Yes, it's a great also watch The Hack"""
DonSoucy,282,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@JeffSharlet @netflix @MotherJones A little known &amp; very significant fact is the secret of Donald Trumps name. It actually = 666.
These people have known &amp; waited  &amp; prepared for this
Only recently the key of 48 has begun circulating.
A=49, B=50 etc.
write it out. Try the name and add the numbers
#donaldtrumpis666"""
ayyo_d_jones,1012,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Murphy is hands down the best character of all time"""
LordStefStark,802,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@DianaBruceBarry Netflix: Dark, Money Heist, Bodyguard, Mr. Robot.                                    Amazon: The Boys, Jack Ryan"""
arrobemelo_,6,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""te invito a ver netflix yo pago la postday"""
xplringlawley,314,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""recommend me something good to watch on netflix"""
MMutuc,57,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Create 12 emails to get one year free subscription from netflix and fox+"""
JamTheTweeter,143,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Been binge watching cw superhero shows on netflix and can't figure out how a pair of glasses fool everyone!!!!  I think it is time for a break lol"""
KingFNBR,342,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@elevnash Netflix???"""
kellb49,2,76,P,DISAGREEMENT,SUBJECTIVE,IRONIC,"""@MarlonWayans @DeAsiaAisha @netflix @nbc No black comics n b c well good for u hope abc fox pick up ur show nbc sucks any way"""
ryanbeaty,1308,92,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@RScottPaint @netflix I guess. Also because if this is true things actually aren't as insidious as I thought they were."""
MainEventZombie,85,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""""Netflix DVD - Brigsby Bear: A Mental Disorder to Rally Around"" A touching film for all outcasts at https://t.co/MyYDs1hn61 #movietwit #MovieReview #UFC241 @HamillHimself @ufc @espn"""
deathcabformen,545,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@yabishhxo Maybe unless a recent new one came out. I think his Netflix specials are funny but the Chappelle show is peak dave"""
Sharron_1922,1924,94,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""Wait #PoseFX is only 8 episodes. I finished that so fast on Netflix. The show is amazing. I laughed I cried. I need more."""
daniela_3207,381,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""One of the funniest specials on Netflix"""
DiiLiite,840,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""You know what..... Nvm."""
true_BroncosFan,1919,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""This game is a waste of my Saturday night #ChiefsvsSteelers what's good on Netflix?"""
swiftleaves,24,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@netflix PLEASE PLEASE WHEN CAN WE EXPECT HIGHSCORE GIRL SEASON 2???????"""
MLP_Trinary,35,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@Fyre_flye @netflix Such an awesome series.

A question: are there any restrictions on what DC characters you can or can't add to the show?"""
starkidally,117,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""was watching swiped on netflix when i saw something familiar in the background on display @danielhowell @AmazingPhil https://t.co/MWB4npVIZf"""
I_have_the_will,283,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""#RenewTheOA @netflix pur favooor"""
shalailah,12951,92,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@MelanieTait Dumpling on Netflix is a great movie to watch while you're sick. In some ways it's revolutionary because the hot guy likes the fat girl, and not even for a dare! Just because he thinks she's a cool chick!"""
inayahmd,253,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""OH FINALLY!"""
_klama,423,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""necesito tener netflix"""
Weezy4578,88,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""WHEN THEY PUTTING IT 1 ON NETFLIX DAWG"""
Cruellaisdevine,75441,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@RepMarkWalker @RepMarkGreen I think I'm more concerned about the guys in suits who hide behind a veneer of ""good"", but are scheming for power, profit behind the scenes.  I hope your followers will do some fact checking on you after they read this or watch the Netflix version.  https://t.co/DUuxn8HYMf"""
Samiknowsbest1,12499,94,N,DISAGREEMENT,OBJECTIVE,NONIRONIC,"""@ToPerdition @darknessn2light @BCOOL23562114 @simplyjustbeing @Debgriffin58 @sdr_medco @MCLVotesBlue @Maltomash @______UnKn0wN_ @1975Lizzy @DeborahGiacole2 @vegix @toSaveUSA @jamnspoon2 @GypsySpirit63 @patriciaself @putinsgay @BriansNewHeart @RhymesRadical @RainAssur @sergeivote @Orvidageri5 @pliddell70_ann @Roli_Kunz @american2084 @IreneSundberg1 @Skywise001 @AnitaBu1963 @mom_ceo_dj @jrbslc @Rex @cmc4diversity @slyfox6057 @ruth_hartjen @OutOfFuqs @fairfield12 I can't say this enough, the Religouse are trying to Destroy Democracy and implement ReligiousTyranny! Netflix ""The Family"" disturbing and true! We must stop them. They R infiltrating the World governments view for money and power!"""
daretheviI,727,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""canceling daredevil was very homophobic of you @netflix @marvel"""
BihhPlz,446,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Kinda wanna pop out. Kinda wanna binge Netflix."""
UloveFaith,245,92,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""@TheLewisTan @netflix Episode 9.... I may or may not have started it yesterday"""
CGuiselle,1958,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""@warbabyyy @MelissaM3670 Omg! Hey @netflix make this happen! Crossover! #Mindhunter &amp; @ZacEfron as #TedBundy S3!!!"""
MatharuJames,3,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""The OA starts at a silent sprint and intensifies intrigue, speed, the stakes and your emotions in what can only be called an 8-hour movie. 

And then jumps up a level and sprints once more, in another 8-hour movie. 

And we're JUST GETTING STARTED, @netflix. 

#RenewTheOA!"""
real_bjones,2009,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@BahuWadud5 Money heist on Netflix."""
DonSoucy,282,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""A little known &amp; very significant fact is the secret of Donald Trumps name. It actually = 666.
These people have known &amp; waited  &amp; prepared for this
Only recently the key of 48 has begun circulating.
A=49, B=50 etc.
write it out. Try the name and add the numbers
#donaldtrumpis666"""
_Sparkyy97,1067,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"""Any horrors on prime or Netflix? In the mood for one atm"""
_AVMR_,168,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@BarrySloane @Stranger_Things @MINDHUNTER_ @netflix #WuAssassins is pretty good as well."""
Doktr_Avalanche,4,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""Why tf is Rocky V trending on Netflix?"""
LeGarcon3k,686,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""LMAO bro stoppppp"""
parameisterr,49,92,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""not gonna have netflix anymore, guess it's time to start collecting box sets again lmao"""
cyanidebassface,253,92,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""I am not afraid of @netflix. Brit has shown us exactly what to do. It's not fear that will bring seasons 3, 4, and 5 into existance. It's unity. Faith. If you believe part 1 wasn't a series of careless errors, then why would this be as well?? #SaveTheOA as #TheOAisReal https://t.co/tMZwB0EvzN"""
KinCAK60,134,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""I'm trying to Netflix and chill. Like for real netflix and just chill"""
_only1QC_,31,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""In between all the eating I watched Netflix, YouTube, scrolled through Instagram , worked on my brand , laid in bed , slept"""
ryanbeaty,1308,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@RScottPaint @netflix I mean, I guess what we lived would seem ludicrous to many, but it seems really tame to me."""
jillgotthejuice,950,92,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@enterthevoidx Not bad lol I need to invest in a PlayStation so I have more options than Netflix on my phone"""
MsavinoATL,333,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""WIN IT ALL (2017).   An Independent Film with Jake Johnson on NETFLIX https://t.co/spc9UqGfAi"""
Megafab227,192,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""I...feel...so....attacked"""
MatharuJames,3,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""The OA starts at a silent sprint and intensifies intrigue, speed, the stakes and your emotions in what can only be called an 8-hour movie. 

And then jumps up a level and sprints once more, in another 8-hour movie. 

And we're just getting started, @netflix! 

#RenewTheOA!"""
MRREIDDD,499,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Netflix it is!"""
kjc_san_jose,431,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@rolandsmartin @netflix Thank you. Will check it out."""
plain_ol_rat,97,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""HORNS IS BACK ON NETFLIX everyone pls watch it"""
NW_SavetheOA,23,98,P+,AGREEMENT,OBJECTIVE,NONIRONIC,"""#RenewTheOA Because your subscribers are being incredibly clear and direct letting you know what they want @netflix"""
_backic_,6,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Come on @netflix!
#RENEWTHEOA"""
8THIRTYFOUR,2909,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Saturday night plans? So. Much. Netflix. https://t.co/V85dfW92Af"""
VideoStorytime,5336,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""""Our Planet"" Director/Producer Sophie Lanfear on the Netflix Docuseries: ""Conservation at Its Heart"" https://t.co/06SXPP1grp https://t.co/dfSxcdfSRf"""
ingridriley,8416,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""The Patriot Act with Hasan Minaj"""
MisterPompPat,419,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""work work naman yes may full season 1 sa Netflix ka transformers RID. goodbye 550."""
MaryLouWhoo83,138,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""I'm going to spend my saturday night with #Netflix and ""The Red Sea Diving Resort"".....I have been saving this movie for a special night. @ChrisEvans @BKBMG #TheRedSeaDivingResort"""
Murpster,55,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""@emverse Early in the narrative? @Netflix just cancelled you. #SaveTheOA"""
ColumbiaSkies,1216,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""@DarienSwartz But when my parents turned on Netflix on the TV next to the router that rubs on wifi, my stream froze until I moved it back down 160p again. Am I just misunderstanding internet connection completely or?? Hm"""
DameWritesalot,1262,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""He's back! #invaderzimentertheflorpus #Netflix https://t.co/xteMl5nKY4"""
Comedian_Gil,161,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""It's already going on September. A lot of you still have yet to watch #Kingdom on #netflix.

Stop sleeping on this show!"""
eitahfe,606,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""socorro tem o musical do shrek na netflix kkkk"""
whittasty,913,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""I hate it lol watch big little lies"""
CHOP05274737,0,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Get Daily Netflix Premium Accounts with Email and Password and save 16$ Per Month, Click on this link :) https://t.co/W6qdIqq54N"""
anasdawson,682,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""O Netflix devia de ter drake&amp;josh"""
swiftleaves,24,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""PLEASE WHEN CAN WE EXPECT HIGHSCORE GIRL SEASON 2 PLEASE PLEASE @netflix  ANSWER ME #highscoregirl"""
MeaganHarrell,2530,86,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""I am laughing out loud at the new @netflix special from @iamcolinquinn #RedStateBlueState I've never been so amused and introspective in my life. Maybe city states isn't such a bad idea...."""
htown_l,1185,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""I searched for Illuminati on Netflix and Drspicable Me 3 and the Grinch came up. Hmmm"""
SpykeDragonArt,509,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC,"""@CaseyDeridder10 @fluffyguy @netflix Happy birthday.. we share the same birthday."""
TinaBena__,632,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Okay #sextuplets is one of the funniest movies on Netflix."""
Doktr_Avalanche,4,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""Why tf is Rocky V trending on #Netflix?"""
ayanatheoracle,19773,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""netflix and discussing how tik tok is causing a much needed resurgence of content on this app"""
atsinroc,299,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@FWABOT Netflix booted Futurama :("""
Joe_tee10,476,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""@iMikeLav I wish I could see what apps I've used the data on. I don't even got Netflix LMFAO"""
Ashlingling_918,622,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""I thought about actually doing something tonight but my bed and Netflix are looking real attractive at the moment"""
Unanimous_D,394,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@Fyre_flye @netflix Love what you did with Kara."""
scifivision,3210,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""I love how at the beginning I remember thinking these teens would so not listen to [what they would perceive to be] a crazy woman. And then she keeps talking, and you get it. #RenewTheOA @The_OA @netflix"""
Browneyedvet,25,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""My Saturday night: watching @netflix with a cocktail and singing to my dogs."""
thejelaniblake,917,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""I love these"""
kenlyn_belcher,313,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"""I am dying"""
3hadMN,143,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Thank you Netflix for helping me https://t.co/ueUFL4ThRd"""
PaulaSmurph,235,92,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""https://t.co/LtHQ8jguXE
""Whether or not the Daredevil reboot will use the same actors...Comic Con insiders told me it wouldn't be happening as they were connected to Netflix""-Cosmic book news, 8/14/19. 
Doesn't look good......"""
anangelnora,55,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Oh our lovely BBA, we weren't quite sure about you at first. Now we can't think of a world without you. #renewtheoa @The_OA @Netflix https://t.co/3J7AnthnZn"""
WrestlingDalton,569,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Westside vs the World

@netflix"""
Dragonrana_,681,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC,"""Ok I have had a thought and after replying to a friend it doesnt sound as crazy... Instead of Spider-Man and Netflix's Daredevil teaming up like people want, Although that would be great... Why not do the MCU thing and twist things up a bit and have the lawyer or PR person be...."""
honeyboyshawn,325,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""@mangattx @netflix @hulu be there miracle worker"""
RunedByTheAngel,438,94,NEU,DISAGREEMENT,OBJECTIVE,NONIRONIC,"""@TaintedByThyInk This is what happens when you try and cancel my Netflix. 

Serious note, thank you for pushing me to finish it."""
dagthepoet,2892,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"""@manicpixiee @pxnkgranny Niggas got Netflix &amp; Kodi so we can make it work"""
Rafaynnur,68,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@TheCedarWitch @netflix Hello ^^, in the next few hours we will use only 1 tag, this #RenewTheOA"""
Mainstreamlive,473,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@PowerRangerTalk because parents don't want their kids to see it on screen mean while some of the parents are going out smoking and telling their kids to watch Netflix"""
GPWriter,6588,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""Read about JACK, a #robot boxing trainer, and the fighter he helps turn into a heavyweight champion in #CARDODGING AND OTHER STORIES 
#Smashwords: https://t.co/ETxjY0wJeC     
#Amazon: https://t.co/vlXUrATHUn   
#Paperback: https://t.co/PmeUbFGkTg      
#books #netflix #hulu #TV"""
Frances59252830,3,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@Jokoy @netflix @NetflixIsAJoke I love your accents!!!!"""
booster_82,126,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""I like it when Netflix checks in on me. Makes me feel wanted."""
juliadreambb,173,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@P3GGL3 On Netflix"""
ccickenskin,101,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""Netflix amen

#KIANOFirstMallShow"""
KevinValenciaM,546,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@Hascibegarcia La netflix"""
slimdollllc,3098,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Netflix suggestions?"""
TheHadnot,1121,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Although I am excited for this, I still have serious questions about the casting for this vs. what we saw in the viral short we saw years ago."""
thickveganbae,453,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""I am supposed to be out doing hood rat things with my friend but I am layed out on the couch binge watching Netflix."""
SaxSasuke,311,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""Almost done with 
@VersailleSeries
Next I promised a friend I'd watch @netflix #TheReign as she will watch @ThePeakyBlinder"""
peterwetmiddy,476,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""invader zim movie on netflix oooooouuuuuu !!!!!!"""
NetflixAndBot,3,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Netflix and mil"""
RoboMountie,203,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""gonna buy an island to take egirls to and sit with them watching netflix off of a tablet on my floor matress"""
JMendez_1000,54,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""@chukidie @CABJ_English @netflix Ok thanks for the clarification ."""
PinedRt,59,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@GluxAlt @TamoGives @SoraAlts @SrxJoseLuis @Ultimate25K @KazkelAlts Hecho voy por Netflix premium"""
Mgeotsa,1029,94,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""Check out the Council for National Policy (CNP). Yet another secretive group of wealthy fake Christians looking to establish a theocratic kleptocracy. DeVos, Conway, Pence..
#EvangelicalTaliban https://t.co/KBmI3JqMLc"""
bitchpossible,275,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@mangattx @netflix Team #Hulu here @hulu"""
dyuillexo,818,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""I want to watch a good horror/thriller movie on Netflix but idk what to watch"""
RafaelDanke,301,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Dark Net (Netflix): Black Mirror da vida real."""
MatharuJames,3,92,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""Don't give up. We're a Tribe. She needs us. Do it for Brit and Zal and for everything their story and film-making represents. This is more than a campaign about a show. It's a movement about ideas, story-telling, media-platforms and silencing. #RenewTheOA #SaveTheOA @netflix"""
bitchpossible,275,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""@mangattx @netflix help these teens out @hulu"""
KristaRHanner,67,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""On episode 3 of @netflix @WhenTheySeeUs. I'm speechless, saddened, and baffled at the ""justice"" system so far. I know it only gets worse. #Netflix #WhenTheySeeUs #WhenTheySeeUsNetflix"""
crackdaya,274,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@belizeanqueen_ Netflix when OMB out performs 13RW https://t.co/2xpmwZh7Qg"""
OhsnapitsLael,123,92,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""wasnt the original mom darker..."""
lvcy_inthesky,386,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@Lauri_Haro La netflix :/"""
kblegendsxo,319,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""anyone have any good Netflix tv show suggestions?"""
ShannonLund48,22,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""@netflix really could make or break themselves with this decision. If they don't #SaveTheOA, they'll lose tens of thousands of subscribers. #WatchTheOA #TheOAisReal @BrandonPerea @britmarling @z_al"""
fmlmelissa,477,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""ALRIGHT WHAT SHOULD I WATCH ON NETFLIX PLS HELP"""
bitchpossible,275,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""@mangattx @netflix make dreams come true @hulu"""
HomeSweetHaven,1030,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""@jonsnowyh It's slowly being released in different countries. First France, then Italy, this past Thurs in Russia, next week in Canada and a few other smaller countries as well. Once it's out on dvd in Canada, the US will be able to buy it too. Hopefully Netflix, Hulu or Amazon eventually."""
PaueeKetone,483,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Make Netflix produce a cirque du freak series that is faithful to the books https://t.co/naMsH1XQk7 via @UKChange"""
kbeats11,58,82,P,AGREEMENT,SUBJECTIVE,IRONIC,"""Wow, Mindhunters S2 is not pulling any punches.  Just wow.  #Netflix"""
_EffTheWorld,840,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""New anime on netflix black based Im bouta give it a try https://t.co/aR55NlkENb"""
anangelnora,55,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""PREACH OA. #renewtheoa @The_OA @netflix https://t.co/WlpGZhTYsh"""
theOAagenda,144,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""A 57 MINUTE COLD OPENING!!! this is when I knew this show was special #RenewTheOA @netflix @hulu @syfy @PrimeVideo @HBO https://t.co/HrdWuohEuq"""
jeanniejarnot,1060,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""14 Must-Watch Conscious Documentaries To Watch On Netflix This Fall https://t.co/xpabv4N66s"""
FollowMySmile26,610,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""This movie Sextuplets on Netflix is HILARIOUS lol! I have laughed since it came on lol"""
cassiefiorenza,29,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""A Futile and Stupid Gesture on @netflix was a near-perfect comedy and idk what to watch now"""
bobefatt,359,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""I'm on the hunt for a new crime drama to follow, since ELEMENTARY is gone from my Netflix despite me having only seen about five episodes in the past one and a half year, so...MINDHUNTER good, yes? What about THE ALIENIST?"""
SunshineFiine,2100,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""That Netflix series The Family is fucking creepy af"""
bitchpossible,275,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""@mangattx @netflix @hulu help fans out !!!!!"""
LewisL1888,146,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""grow up @netflix"""
strickland_carl,2431,94,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@rolandsmartin @netflix @FrankLuntz @realDonaldTrump He told the truth for once
The rank hypocrisy of the religious right has always been to cloak their bigotry racism xenophobia homophobia sexism in the religion so by extension their anti abortion stance is a way to control women's bodies cloaked by religion too
They're HYPOCRITES https://t.co/7iuHAq9SMx"""
tetyfernands,101,92,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""I will not give up on you 

#SaveTheOA #TheOAisReal #WatchTheOA #RenewTheOA 

@netflix @The_OA https://t.co/zpJoCtY9sn"""
kelliorkellie,29,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Netflix movies"""
DonSoucy,282,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""A little known &amp; very significant fact is the secret of Donald Trumps name. It actually = 666.
These people have known &amp; waited  &amp; prepared for this
Only recently the key of 48 has begun circulating.
A=49, B=50 etc.
write it out. Try the name and add the numbers
#donaldtrumpis666"""
DanielsBubz,3,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""@Lorem49120894 @netflix My favorite part!"""
haley57661837,6,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Wanting to know if the OA ever gets to see her dad again #RenewTheOA @netflix"""
sarif242,291,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@_alwaysKIANO @iamginoroqueiv @_kiatakahashi netflix 

#KIANOFirstMallShow
@_kiatakahashi @iamginoroqueiv"""
Hibalg_,830,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""YouTube ou netflix"""
AGPWORLDTOUR,261,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@chocdagod On Netflix??"""
maikeldotuk,130,94,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@MajazzD @netflix Lucifer is sooooo bad it should win a Razzy award. #SaveTheOA"""
AnneliseG,165,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Watching Lovesick on Netflix for the 28th time"""
uncle_jimz,145,86,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""I choose not to hear what someone said on Netflix before I fuck around and become the person who uses subtitles... I can barely read anyway. Why would I use subtitles?"""
Sirken3,943,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Was this a CBS show? Lemme check the clip on YouTube"""
tunechii_leee,1126,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Watching Sextuplets on Netflix."""
aj_heath,94,92,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@jrollisonpgh I enjoy the Ridiculous Six. One of Adam Sandler's Netflix only movies. It's extremely stupid, but hilarious."""
HelenArmstrong5,7340,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""To honor the 50th anniversary of Woodstock can we please get these hashtags trending?

#Woodstock50thAnniversary
#Woodstock50  

See Woodstock on Netflix. One of the organizers said it was a time of intelligence, cooperation, love, humanity, decency, and fineness of spirit"""
venoredeveleski,22,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""They said it would be invisible. Like jumping into an invisible current that just carries you away. #RenewtheOA @netflix https://t.co/nLDePSpFAh"""
Paul82991171,0,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""@NetflixFilm @netflix @netflix Please reconsider cancelling The OA #RenewTheOA #SaveTheOA"""
