Username,Followers,Confidence,Score_tag,Agreement,Subjectivity,Irony,Tweet
BWIonRivals,7713,94,NEU,DISAGREEMENT,OBJECTIVE,NONIRONIC,|"ICYMI: Penn State is exploring the possibility of participating in an HBO, Hard Knocks style show to run later this season:

https://t.co/peBujF0bQW"|
DoctorDoc727,1127,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"I need somebodies HBO log in."
ScriptFeed,2991,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"How HBO Responded To That Remake GoT Petition https://t.co/gKKPDZfEhu https://t.co/aMQ4Ijm6Vr"
davidz32z,85,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"I can't believe HBO followed up one big budget show by literally buying a world power and making them a shill for their new cool show."
absenttradition,119,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC,"@HBO Trash"
dgrill0,20,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"@joshtpm He was visibly shaking being interviewed on HBO. Just perfect example of keyboard tough guy that craps his pants when called on it. https://t.co/14mjvrkS1J"
Crypt0dadio,38,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Report: WSU among college teams tagged for Hard Knocks-esque show https://t.co/a85HhUnMd0 #HardKnocks #WSU"
jackieaina,496051,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"Ok wait this is amazing"
fuckisela,1,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,|"i b faded, watching hbo, online shopping 4 a living. pls fire me"|
milayonce_,225,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"@BlackLadySketch @HBO I'm so READY"
overallgoodude,62,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Have you looked into having someone write up articles on Netflix/hbo shows for sportsmap @FredFaour"
mlsoh7,339,86,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,|"@SandhyaF10 @Miley_fluff @JuddApatow @MTV @Viacom Well long story short he recently  sold his daughter's body to the new teen porn pro pedophilia TV show from HBO. That's who he is.

So yeah, no interest from HBO here. And no interest in teen porn either, obviously."|
sharpalright,920,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"james franklin filming his own hbo series"
twerk4horchata,307,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"How am i just now finding out about it????"
carolsvlkyrie,244,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"this looks amazing oh my God!!"
fuckusernamejor,1400,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,|"@AnimeOtaku1723 Btw, the scene is from insecure guys! It's on HBO"|
hadaseee,1654,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,|"Just got HBO, what is some good shows on there?"|
glossobi,190,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"wait the euphoria hbo tweet was about behind the scenes not bts https://t.co/5I2WRACSKv"
th3Varsity,12,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,|"@guerisimo2 @stoolpresidente @AOC Considering he came off half-apologetic with Soledad O'Brien on HBO, I highly doubt he'd do any better with @AOC 

#posturing"|
licamele,631,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,|"@EvelynNFarkas @HBO @MTPDaily @kasie @gmfus For a country where 25% of the population still lacks indoor plumbing, the Kremlin might want to focus on domestic infrastructure development instead of crazytown nuclear missile programs."|
adelodun01,3264,98,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"Have being trying to come to terms to the fact that Russian Government will allow this error happen thereby putting people's life in great Danger"
Ren_bri,226,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"Ready"
whaddupbaedah,50,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"I LOVE SEEING BLACK WOMEN DOING THEIR THANG."
VacatureWerk,26328,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"#vacature #werkgezocht Depositary Officer (Hbo/24-40 uur) https://t.co/jcrJ4PWS59 #tuesdayvibes"
nicky_read1,138,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC,"Aight bruh who the fuck is on my HBO account"
chally11697947,43,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"@realDonaldTrump @CNN Talking about the media. What are your thoughts on The Loudest Voice on HBO?"
AndrewLipham19,0,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,|"Monologue: Tragedy Meets Trump || Real Time with Bill Maher (HBO) https://t.co/oB2bQtG9sJ via @YouTube"|
Kathrynbee12,818,86,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC,|"@lauratayloryork @JuddApatow @MTV @Viacom Nah, he didn't believe wade and James 5/6 years ago when they made their Lawsuits. Here he is supporting MJ's Legacy. He, along with many many others didn't give a toss about the allegations. He's jumping on the bandwagon now just because HBO is involved in LN. Sad"|
dropthesurnames,485,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"@elmercc I wish I could watch Years and Years on hbo"
kay_a_lexx,340,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"@treyyy_wayneee HBO got some good shit on there"
yung_mamii210,338,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"OMG I MIGHT JUST SUBSCRIBE TO HBO"
RStaloff89,226,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"UMMMM yeah... the optics here....really?"
maryammvm_,380,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"Support black businesses."
ParissRain,267,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"I love this already"
gothhooters,66,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"lol where can i watch euphoria without hbo"
estheruzokwe,243,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"FUCKINH AMAZING."
amsmadwoman,2766,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"#HBO  #ABLSS  https://t.co/qsI58d0f5C  I am here for it"
AndrewRDudley,283,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Someone be a bro and send me your HBO Go!"
sheisladon,1440,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"here 4 this"
_LowkeyLina,179,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"i need to get on my hbo tip"
jilevin,608833,94,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"The offbeat delight of "My Favorite Shapes": Julio Torres' HBO special is quirky adult show-and-tell https://t.co/EH6GSS6mgU"
BTOzuna,406,94,NEU,DISAGREEMENT,OBJECTIVE,NONIRONIC,"Hard Knocks coming to @Stubblefields.... that would be some quality content"
BiboAlPunto1,117,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,|"@shes_addictivee @ooceuphoria No, the show is from HBO."|
bbcsbitch,706,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Suddenly I want an hbo subscription"
AugustadSays,91,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Prison: Last Week Tonight with John Oliver (HBO) https://t.co/us1jdS2Obq via @YouTube"
NOTREDAMENO1,806,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,|"#FightingIrish #NotreDame https://t.co/GE2IZuWJ7t Report: HBO Discussing 'Hard Knocks' Style Show With Alabama, Penn State"|
Schneider_CM,7161,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"It would seem any college partnering with HBO for a "Hard Knocks" style show about its football team would have an ENORMOUS recruiting advantage. https://t.co/dLkfT3qOhP"
MarcMcD,624,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"@HoneyIShrunkJG2 This movie is weirdly burned into my brain from back when it repeated endlessly on HBO in 7/8th grade. I think it struck some weird nascent homoerotic chord."
knots_86,114,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Mike Leach on a Hard Knocks would be television gold"
jjuston,773,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"@CoreyLGarcia Pretty much. It's second season on HBO"
barstoolsports,1698842,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,|"HBO Is Making A College Football Hard Knocks, LET'S GOOO
https://t.co/c3emPyRfZj https://t.co/WAeXIqIhCF"|
Lenin_G18,301,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,|"The Deuce: Season 3 || Official Teaser || HBO https://t.co/FrUiA1PNIl via @YouTube"|
THEformerspig22,47,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Real Hard Knocks would do Illinois"
facegrace62,65,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"quinta really stays booked and busy"
FilledToTheBREM,205,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC,"HOLY SHIT WHAT"
AlexRDavis,206,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"@WillMcAvoyACN @barstoolsports Are you actually a journalist named Will McAvoy employed by ACN or did you steal that IP from HBO and Aaron Sorkin?"
kagamiryuko,84,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"@Danny_DeVithoe HBO? didnt you say you were gunna get a car just because it had that number plate? Its like an american tv channel?"
_DanielSinclair,4842,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"HBO's Chernobyl is about to get a second season https://t.co/Xy9t93Qkuc"
10KK763,123,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Definitely no money to be made for the players that are features though"
yungsour213,90,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"So were getting hard knocks but cant get another ncaa video game? Can someone explain this?"
azktsuj,1339,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"wow. I deserve."
BradWoodle,192,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Big programs probably want no part of that"
mao_0k,502,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Yesssssss to this content. https://t.co/KgSB3JGz9i"
facegrace62,65,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"ong on another note im so glad to see amber riley on my screen again"
_Blondiieeee,3097,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC,"This is gonna be great"
kiddington365,572,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,|"Damn, I wish this sounded interesting!"|
manjirevengers,254,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"we will be checkin on this"
sojumiIk,18,94,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"i started my free 7 day trial of hbo to watch euphoria 8 days ago and im only on episode 4. a failure"
JessNewman20,163,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"This looks so good"
SHEisthebread,38,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"My hbo free trial ends today. But this is only the beginning. https://t.co/YhdidtJL5H"
MoHead1980,664,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Oh my."
kirkbrown12,467,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"StUdEnT aThLeTeS"
justinetweets2U,75,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Currently making bets with the rest of the staff about who will play Bill Clinton in the Jeffrey Epstein HBO miniseries"
_Dakol,537,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"Biko when is Season 4 of insecure set for release ? @IssaRae @HBO @YvonneOrji"
Seany21Mc,871,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC,"Wonder how much of the profit goes to the players..."
chaebackatit,285,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,|"ms cox and ms martin and quinta, can i please use somebody HBO sub"|
BAMN89,668,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"@B_Flawed watch A Black Lady Sketch Show on HBO"
AbilesAngelina,174,92,P,AGREEMENT,OBJECTIVE,NONIRONIC,"@purdieayanna Big little lies on hbo!"
djdumont_20,170,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,|"@HBO have I got a team for YOU... 
@UMassFootball"|
lizdobby90,598,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC,"@filipina_nina If you have Spotify student you also have HBO congrats"
sebaaide,1212,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"@BillOReilly You lie about everything.  As wuss trump. You should watch The Loudest Voice on HBO dude. Very enlightening."
fennywap_,581,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"this is what we needed"
Andrew1TM,37,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"@BarstoolBigCat 2 HBO letdowns in one year would be a death blow"
BrittCranston,1959,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"PLEASE LET THIS BECOME A DOCUMENTARY SOLELY ON @Coach_Leach"
dryflyelk,1331,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"I would sign up for HBO if their only weekly show featured Magic Mike Leach"
kirstiekirstie_,406,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"This looks amazing! Look at the cast alone!"
COUGFANcom,14706,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,|"WSU football notebook: Nothing final yet on HBO, says source #GoCougs #Wazzu https://t.co/beCFRbkrn5"|
BillKn0wsBest,37,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"HBO getting too real goddammit"
Vthota111,4575,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,|"@JakeDaIy It's good man, HBO make top quality series in general. I've only watched 3 episodes but it's been interesting"|
_RickSmoove,4508,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"HBO trying to do a college version of Hard Knocks"
DB_healthyimage,1033,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"@ShawnChurchill I watched the HBO show about it!   Love to see the play.  So proud of Nfld!"
ADyerSituation1,514,98,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"This is the only good thing barstool has tweeted today"
AlaNola3188,17,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"@si_ncaafb Hey @HBO can you have a spin-off with @LSUfootball #CoachO would make record breaking ratings https://t.co/B2lZHv6dNi"
SportNewsJunkie,1188,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,|"Sources: HBO, 4 schools discussing access show https://t.co/MbTULq9buP https://t.co/ZVxWZ1Yjmk"|
H0SE0KED,33,100,NONE,AGREEMENT,SUBJECTIVE,NONIRONIC,"The CAST??!??!! HBO really showing up wow"
Littlrandomgirl,541,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Might have to get HBO for this"
KayPee_16,549,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"wait there making MORE money off players for free now?"
v1sh3z,86,92,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"I can't decide which one is better https://t.co/DiCoAbFJsF"
Sphe_Mkhizee,3520,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"HBO does no wrong."
RonnieCasaii,291,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Part II"
Vthota111,4575,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"@HMI0090I Another HBO masterclass"
Filyy_,404,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,|"@_K33m @aghahowadaniel_ No other series on any network be it HBO, Netflix, Amazon, Hulu, AMC, CW, Starz. It left a vacuum every other new series be trying to fill."|
BnCtrKiki,27,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,|"@cmclymer Charlotte, this is awful. I am reminded of a documentary I saw on HBO long ago. It was called Southern Comfort, and a trans man in the program was dying because no one would examine him irreplaceable him with his uterine cancer. Things like this should never happen."|
v1sh3z,86,92,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"Can't decide which one better https://t.co/vuYagE1LLE"
amsmadwoman,2766,94,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"@HBO okay who doing dis writing?  https://t.co/IHrcwAeP67  y'all funny.  and wrong."
labor4christ,248,92,P,AGREEMENT,OBJECTIVE,NONIRONIC,"Bama does NOT need to be on HBO hard knocks..... please no please"
EllenBarkin,196359,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,|"@MelvinEmory @PattMeira @VMinuz @MsVivicaFox @billnoesges @tntdrama @HBO @PreacherAMC @HabitatCoffeeLA @MrREBELRODOMEZ @thejennlyon @imheathergraham @ColinJost @MaramaCorlett @CHEF_JD81 @CraigJo80374965 @RoArquette @nbcsnl @BjornAJespersen @Lolz1975Tilly @LievSchreiber @Sethrogen @DrPhil @bjaycee @Simone_RC67 @VivMilano @2004Williespade @jmtdesignstudio @rosannafreedom1 @SamuelLJackson @people @NBCUniversal @Kimberl46149999 @futuremanonhulu @SYFY @McDonalds @alanalda @IAmSteveHarvey @Chamberpaint @DaveChappelle @Claire2La @RickRoss @Romston @geraomoraes @JoshHikenGuitar @bjroche70 @Crazy4Rossdale @whispernghope My Mel, wtf is that in the lower right? I need back up!!!"|
imanikardashh,810,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"YES SISTER"
wubizzle,41,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"@hbo can I please have another Marty and Russ adventure!!!!!!!"
goldenkiwi21151,115,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"AQUAMAN Streaming On HBO NOW + Exclusive Aquaman Themed Giveaway https://t.co/otPW3kKvQ9"
37CrookshankAve,1288,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Dave Grohl filming his own HBO series"
disarmonia,2373,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,|"If you want to dive in some extra weird freaky stuff, google Gypsy Rose Blancharde and watch The Act on Hulu based on her story and HBO's doc Mommy Dead and Dearest."|
GretaSwift888,1458,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,|"*cue the NCAA flipping out about name, image and likeness violations*"|
69playadelcarme,0,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Or. Why is real time with bill Maher not included on hbo as seen on sky in Mexico ?"
TatiannaAnneJ,679,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,|"Thronies- Miss the Game? We found something...

That's right, it's Emilia Clark for Live Action as Daenerys. (HBO Bonus Material)

#thronies #GameOfThrones #hbo #emiliaclarke #DaenerysTargaryen #Daenerys 

https://t.co/ebfoyWbtpk"|
jdav2is,394,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,|"A Black Lady Sketch Show || No Makeup (Full Sketch) || HBO https://t.co/9stBXNo8cp via @YouTube"|
disarmonia,2373,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,|"If you want to dive in some extra creepy freaky stuff, google Gypsy Rose Blancharde and watch The Act on Hulu based on her story and HBO's doc Mommy Dead and Dearest."|
DasJudan,38,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC,"Pay the fucking kids if you're going to commercialize them this aggressively @NCAA"
tonyquartararo,2568,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"@HBO @netflix @PrimeVideo @hulu all racing for the movie series rights..#Chernobyl 2.0"
TheBucket015,198,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,|"@JohnHultquist They should make a show about this. Eh, @HBO?"|
msorvam,389,94,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC,|"When I was at HBO I was on the 2nd floor so a quick escape, should anything had happened, was easy.  But at the new space it's scary AF. The fire drill leader was super informative about what to do, about exits, listening for instructions..etc..but still."|
billiejeanss,1748,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"B U S T E D"
intothesunagain,37,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,|"@ain92ru History repeats itself. If they need some advice on what to do, simply watch the HBO mini series Chernobyl."|
Raiy_rice,11,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"So it started already"
BCase43,299,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"Need Hard Knocks with @CoachBabersCuse"
Terry_NRT,1389,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Been seeing it on youtube"
ratedc87,132,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Keep finding ways to take my money."
psychotron582,18,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"OMG I just "fantasy booked" @WWEBrayWyatt as the main antagonist from the first season of True Detective and now I really want @hbo to remake it! #TheFiendIsTheYellowKing #LetHimIn"
jacquelinetaye,201,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Ouu I need to watch"
teeveebeat,590,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,|"Moonlight Sonata: Deafness in Three Movements Trailer:
https://t.co/VAGg1JCAQo
Agency: @AVSquadTrailers 
Client: @HBO 
@HBODocs #documentary #moonlightsonata"|
amsmadwoman,2766,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"@HBO #ABLSS is funny.  https://t.co/1A4umw2FJG   HBO did this just to keep my $$$ flowing to them.  I am here for it"
nicolemichele5,1382,92,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"@ajhan Yay adding to the list! I love having HBO now. I've been catching up on years worth of TV that I could never watch but not Young Pope bc I barely made it through the pilot"
JoeSignorello3,150,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC,"@MichaelAusiello Just seeing this now. Super cool. Mayoral proclamation on the way. Gazebo getting renamed next... Best of luck! https://t.co/CnTkTh8e8Y"
tat_targaryen,1582,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"@starkrings Enjoy @HBO and @GameOfThrones https://t.co/AattNkNJtD"
cameronjameson1,426,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Can they bring back NCAA football back too?"
AugustadSays,91,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Prisoner Re-entry: Last Week Tonight with John Oliver (HBO) https://t.co/AqbTt7gEwI via @YouTube"
ImSoWeTodiT,0,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"@brgridiron @BleacherReport @HBO This episode is gonna be lit"
michaeldwalker3,90,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,|"Listen to the most recent episode of my podcast: HBO Hard Knocks is back! Antonio Brown threatens to retire plus should the Cowboys pay the triplets 
#HBO #HardKnocksNOW #RaiderNation #DallasCowboys 
#DakPrescott #AntonioBrown 
#NFL #podcasting
https://t.co/eTkRfZO0JI"|
Iam360WISE,102348,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"August 18th 2019 10pm est on @HBO @HBOPR #RighteousGemstones #GemstonesDeacon #CharlesDClark #ActorsLife #360WiseMedia https://t.co/cAjmijY45P"
tkaraborni,558,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"And compensating the players for the likeness and image too!! Oh wait-"
HouseOfSparky,13201,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,|"Lights, camera, action. ASU is reported to be one of four programs featured in a college football Hard Knocks show. https://t.co/N7RR3cWwYL"|
BurrisConnor,832,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC,"I am ecstatic"
marcosarellano,58,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"HBO Max's Anna Kendrick Rom-Com 'Love Life' Adds 4 to Cast https://t.co/aTt1zmiz34 via @thr"
ARLISSFAN,1286,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"CREDIT WHERE CREDIT IS DUE THIS IS A FANTASTIC ARTICLE EVEN IF IT IS LONG OVERDUE LOL THANK YOU @HBO https://t.co/wWQfa216BM"
spaceleena,141,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"how much does hbo pay those actors how tf do they agree to do all that shit on euphoria :l"
hellaSwankky,1925,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,|"i just want more of #ABlackLadySketchShow but w||o dealing w|| HBO. #ABLSS"|
JakeWallman__,1827,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Getting to follow Mike Leach around for a month would be absolute peak television. Come through HBO."
tiredrue,2691,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"day before my birthday ty"
_LoQui_,604,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"This looks legit hilarious"
KMehrabianCCM,4631,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"MY BOI @Coach_Leach IS ON IT https://t.co/t8X4rz0Bpn"
wonderyonce,326,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"@SONGCRYONCE HBO's small town murder mystery wet dream come to life https://t.co/MMl0OZyKpH"
GravityConstant,181,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"@HBO its sucked"
Clemfield2622,104,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,|"@HBO Pretty, pretty good"|
CAPEUSA,8482,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,|"Congrats to @Rose_Matafeo who will create, write and star in a six-part comedy series STARSTRUCK in partnership with #HBOMax and @BBCThree. 
https://t.co/1VN36AU6BQ"|
scooperpr,1032,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"@PGutierrezESPN Caught on HBO camera?"
DJ_HollyGrove,8830,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Nah fawk allat! Will the players get into the #SAGAFTRA?"
ccoouurrttooooo,24,100,NEU,AGREEMENT,OBJECTIVE,NONIRONIC,"i cant decide if i want to renew my hbo now and start watching euphoria or wait until its over so i can just binge it and cancel my subscription"
MichaelSKNeel,95,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"@clmazin You and .@HBO  are really going all out for Season 2."
notsosmallmike,70,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Will players get royalties? @NCAA"
A_RealHippie,1264,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"But yet...players still not getting paid"
justralph23,799,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Yoooo bet"
PackersBurner,260,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"not even a cfb fan but this should be better than the Nfls"
Daniellesssssss,148,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"I need to watch this..."
TylerGamber,212,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"You mean another Last Chance U basically?"
tylerseuphoria,1624,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"I NNEEEED IT RIGHT NOOOOOW https://t.co/IGPJ5SzNkB"
Hmmm37839943,32,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,|"@JuddApatow Golly, Judd! One would think you have a vested interest in pushing LN. Oh yeah, you do. Your HBO ties are well known. You most likely have shares in AT&amp;T as well. Question: where was your bleeding heart empathy for WR when you took your family to see MJ ONE?"|
WtfDowi,543,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"@HBO True Blood https://t.co/9XZJxkcguu"
Elizshuanet,788,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"@TheLoveJ0NES Watch Bessie Smith starring Queen Latifah on HBO wayyy better."
YoungBrothaOtis,1224,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"damn this already came out? lemme go check it out!"
axeelfacundo,109,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"Let's goooooooo"
MsRethaJones,1399,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,|"Dear @ItsTraceyAshley, I just watched your whole set on #TheyReady on @netflix.  You were HILARIOUS and it was also a set worthy of your own Netflix, HBO special!  Congratulations.  You are a STAR!"|
DavidY31,2,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"HBO: Remake Game of Thrones Season 8 with competent writers. https://t.co/3k9yiCv0Ex via @Change"
AYOArielleGrace,802,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"https://t.co/5vANNOcIQp. Intrigued."
dontfeedphil898,173,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"Leach on hard knocks?? https://t.co/czPeA2hqVU"
ScubaSteve425,128,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"This would be amazing"
Leash_Canada,65,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"Haha omg people say I look sick without makeup on too so this skit killed me! #ABlackLadySketchShow #ABLSS #HBO  https://t.co/SHFxQt6jHq"
