Username,Followers,Confidence,Score_tag,Agreement,Subjectivity,Irony,Tweet
miranda_neyer,213,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Yoooo hbo has all the old Land Before Times"""
jonbrodes,192,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@BallersHBO @HBO Can't wait"""
sisterbullfrog1,2522,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Free #HBO weekend on xfinity. Watching my 3rd movie. #Oceans8"""
AmandaAverell,541,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Me: Takes night off from comedy.
Also me: Spends the night watching comedy specials on @netflix &amp; @HBO"""
IceburgBoogey,9,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""When Rachel Starr drops that new vid&gt;&gt;&gt;"""
KendyNicole,484,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""Ever after is on hbo go and I'm slightly disappointed that no ok no told me. #drewbarrymoreforever"""
AspergersAreUs,2820,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""I assume our HBO show is confusingly labeled with the same title as our Netflix movie (even though they're totally different) so we're ahead of 'Astrology 101' in title as well as content. https://t.co/hzbQjETHzr"""
streepsoul,1490,97,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""my heart literally broke"""
tracy6011,280,94,P,DISAGREEMENT,OBJECTIVE,NONIRONIC,"""Carnivale - Rewatching this great show, and struck by how similar the evil preacher is to Trump. They must be psychic and saw Trump coming! https://t.co/LGywCNhhCX"""
sydneyannaleese,482,92,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""WE FINALLY HAVE HBO BIG LITTLE LIES HERE I COME"""
St3v0_24,230,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Mike Leach behind the scenes!!!!! https://t.co/grAm6D0xnR"""
KendyNicole,484,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""Ever after is on hbo go and I'm slightly disappointed that no one told me. #drewbarrymoreforever"""
CFraser9025,49,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""The music in the HBO Bernie Madoff movie sounds like a Skype call coming through and failing constantly."""
pencilartbykat,210,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Zaddy signed it!!! @SVComicCon @aquamanmovie @GameOfThrones @HBO @ZoeKravitz #autographart #princeofgypsies #jasonmomoa https://t.co/6cnaSSnqQv"""
kiteruns,42,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"""@thomasmateesco me to the $15 hbo stole from me https://t.co/dmak0ePJZR"""
filmdany,1138,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""baby, they finna send you to the nursing home before you finish those books"""
KimCheeMichael,698,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@hbo keeps coming with these series hits!!"""
icebaby1031,537,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@netflix @HBO @DevonESawa need a collaboration which would be badass! #actingcraft #badass"""
FeebleCretin,52,82,NEU,DISAGREEMENT,SUBJECTIVE,IRONIC,"""HBO's got a good track record when it comes to television, but I wish more people talked about how goddamn amazing OZ is https://t.co/dwMHScsXIW"""
Jenew13,18,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""@TheBlastNews Excuse me?? What about all the blue ticks that were marketing for HBO? All the mainstream media that ensured that any debunking of LN will be ignored and instead launced a full force attack on MJ?"""
never_giveupmj,511,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""#LiesOfLeavingNeverland HBO nor the estate existed this... nice try"""
thtbitchjuice,121,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""where can I watch Euphoria without paying for it? Definitely not doing $19.99 for one show on Hulu HBO."""
TheBigHerman,312,92,NEU,DISAGREEMENT,OBJECTIVE,NONIRONIC,"""Hey look, more ways for rich guys to make more money off the backs of unpaid labor."""
obolyeldarb,96,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""@DavidLee8885 @BoxingAsylum Ok....but he was still brought in as an opponent for Martinez. What that has to do with Kovalev who HBO were clearly behind as a future star....I don't know."""
sunnymittra,733,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""It's either Game of Thrones or Sacred Games .. people have much more expectations from fictional serials then real governments !

#SacredGamesS2 
#GOT 
@NetflixIndia 
@HBO"""
focusedonjrod,317,83,P,DISAGREEMENT,OBJECTIVE,NONIRONIC,"""And I'm sure the @NCAA isn't going to profit from their likeness being used by @HBO but the @WSUCougars program and university will get a cut"""
chandlerVol2,1455,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Watch Succession on HBO"""
beccakilam91,135,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""Wade Robson the grown ass man who got on the stand to defend MJ in 2005? That wade? Fuck that guy."""
Carolinelynn03,42,92,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""HBO did not care about the truth. 

#LiesOfLeavingNeverland"""
kristenmcnutt19,116,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""what does this means a sleeper hit for the fall season?"""
StoryTimewithM1,422,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@gunna_brooklyn I'm @HBO 1st broadcasting old"""
carolinapratasz,282,92,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""@antesdadesgra la casa de papel 
stranger things 
big little lies (hbo)"""
kernelpanicksd,753,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""@cutcreaser @euphoriaHBO @HBO acknowledge her!! #EUPHORIA #EuphoriaHBO #feelEUPHORIA"""
CoachHerberg,484,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Sooooo looking forward to this! Love @Coach_Leach"""
R_Lewis7,408,92,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"""@focusedonjrod @NCAA @HBO @WSUCougars Not a chance the NCAA profits. No way."""
MissGeeker,88,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""YEAHHH"""
davidcicilline,94862,98,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""My friend @SenWhitehouse was on @hbo @RealTimers with @billmaher. Such an incredible champion of the values we are all fighting for today! https://t.co/bDJFBskzUd"""
webdaley,1066,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""HBO cooks up Skate Kitchen series https://t.co/fKHsbouSBi"""
Sctishldy,4485,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC,"""@davidcicilline @SenWhitehouse @HBO @RealTimers @billmaher Luv Sheldon Whitehouse!!!!!"""
SapphicPixie,2279,92,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""#yearsandyears on @HBO is really, really, really good
It's also really, really, really fucking traumatizing"""
SmithGoliath,948,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""HBO Files Motion to Dismiss Jackson Family's $100 Million 'Leaving Neverland' Lawsuit on First Amendment Grounds https://t.co/eQ5qxY0A3A"""
ANDREAABBATISTA,100,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@nexuspong In  Italy There Is no #HBOMax so We Need bluray Copy... #ReleaseTheSnyderCut @warnerbros @WarnerMediaGrp @ATT @HBO"""
shineonmichael,365,94,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""Why would you want to make a tribute and feel close to your abuser??? Robson is a liar and an opportunist

#LiesOfLeavingNeverland 

https://t.co/IxouQmBnlX"""
fritts57,1193,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Take. My. Money. #ALLIN"""
cerclannister,740,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""getting my twincest murder suicide ending love that"""
ArielleMonai,2530,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""Umm excuse me? @HBO #EUPHORIA #EuphoriaHBO #feelEUPHORIA @euphoriaHBO"""
CCCIERRRAAAA,27,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""That part"""
focusedonjrod,317,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC,"""@R_Lewis7 @NCAA @HBO @WSUCougars *let the players profit."""
hoefornetflix,577,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC,"""@netflix @hulu @HBO PICK IT UP PLEASE ITS SO DIFFERENT FROM OTHER CURRENT TEEN SHOWS RN THE COMEDY AND TONE IS SO GREAT"""
AmerPride777,4513,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""@JackPosobiec We dropped .@HBO ...all they do is pimp degenerate Bill Mahr"""
chris_lawley,1063,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@iamJeffPerry Nope, it got picked up by HBO."""
J81Jazzy,32,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""Check out what I just added to my closet on Poshmark: HBO True Blood Merlotte's waitress t-shirt. https://t.co/qjZwVZ1rXG via @poshmarkapp #shopmycloset"""
MillennialOther,246,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@davidcicilline @SenWhitehouse @HBO @RealTimers @billmaher LOL, you both suck."""
kimbherleey,172,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC,"""I need Twin Peaks to come back for another season but this time on HBO so it gets the budget it deserves but also so they MAKE David Lynch set up an uncrypted end"""
thefioldguys,548,94,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""Free HBO and Cinemax for the weekend. What should I watch or binge?"""
BlowUpRadio,3153,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Hey @VICELAND,

Now that you are moving @vicenews tonight from @HBo, how about bringing @wyattcenac's amazing series @ProblemAreasHBO with you too? We want season 3!

Please &amp; thank you!"""
CressToolAndDie,1031,97,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""This will be must see tv"""
kokobuttahluv,118,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@HBO you better be the source and this better get shown #nfl #antoniobrown"""
lisabe65,7913,94,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@soofriends @Rosesdaughter61 @Talkeetna101 @SpicyPurritos @RollinsLynda @CContrarus @WarOnPainPts @minxy99 @MrPetesonality @LoriAnn1009 @LeannRehm @Deeenst @BostonBubbalooo @JSG_54 @Angelsgal02 @keesaroo @TheSarge11 @Chrissy_8675309 @giazillarawrr @CLincoln65 @Loves_ChiChi @cremer_mary @browndotflop @DawsonInga @StarvinLarry @footballgirl35 @Jennife90117914 @EmpressNorth @NickCarlin6 @Anthony4242 @CherylIsanogle @KMBoling @EqualityCouple @InPAINpatient @chorkygirl1 @DrJulienArbor @LadyAg72 @StopBadDocs @RogueWolf2001 @Irishbrat1966 @LelenaPeacock @DeniseGeltman @jmkillingnyc @corbjin84 @pill1pack @Chronic_FLKeys @VOpioids @AuntTritsy @Dsntslp @BeekMelodious I recently got Hulu w/ HBO free month trial so I could watch GOT as I never saw it. I was flat on my back for 5 days with a flare up and binge watched all 8 seasons.   I think I'm going to cancel now cuz other than Rick and Morty not liking anything else."""
Teresa_Saavedra,533,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""My cat sitter is moving back to college today. So if anyone in the Bethesda/Kensington area wants to get paid to play with my cats and watch HBO on my couch let me know. #catsitter #kensington #childlessmillenial #helpwanted"""
Lucky7Pink,141,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Contemplating life.... and feeling so blessed.
#weekend#muttsofinstagram#dog#pets#mutt#rescue#adoptdontshop#saturday#relax#smile#happy#love#lgbt#netflix#hbo#amazon#movie#dentistry#healthy#gym#lift#hairstyles#yoga#nikon#photographer#httr#mystics#dc https://t.co/ik4Dl9TE6F"""
MclovinCobain,329,86,NEU,DISAGREEMENT,OBJECTIVE,NONIRONIC,"""HBO and Oprah were dead wrong for airing this documentary without doing at least the minimal research smh #LiesOfLeavingNeverland"""
Sportsgriduk,575,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""Washington State football confirms HBO 'Hard Knocks'-style show https://t.co/lqrp76bbvB https://t.co/ZJfm3mzoSR"""
anointed_wand,210,86,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""As much as #BillMaher has long proven himself a vile pile of shit masquerading as a Liberal whose always been nothing more than a opportunistic prostitute, the fact that #HBO continues to give him a platform is the greater example of how pimpin and whorin MuriKan style 'works.' https://t.co/HpS3r1T3zY"""
chris10lindley,389,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""@davidcicilline @SenWhitehouse @HBO @RealTimers @billmaher Yes! He is certainly a champion!"""
MotoroEbooks,5,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""How is HBO so bad at social media interactions."""
NazemiRC,356,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Leach behind the scenes?? Yeah sign me up ASAP"""
damerbear,562,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""!!!!! Word"""
Edwardboutique,291,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@Oprah @HBO I need answers!!"""
vosto,14375,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""New Rule: Armed and Lonely | Real Time with Bill Maher (HBO) https://t.co/aCq1hEN78r via @YouTube"""
MJMagicBK1,1109,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""HBO Files Motion To Dismiss Jackson Family's $100 Million 'Leaving Neverland' Lawsuit On First Amendment Grounds https://t.co/dMO6JJfi9M"""
FSaltao,451,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Watching Succession on HBO....and I thought why family was bonkers....!"""
jayforeman777,11,94,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@acknwledgements Exactly. Such a shame what they've done to the King. His estate deserves an apologize from those two liars, hbo, and Opera. Won't happen though."""
SeaTownMatt,1337,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Absolutely love this move."""
ScarletDawn38,55,86,NEU,DISAGREEMENT,OBJECTIVE,NONIRONIC,"""@tajjackson3 We knew these two where lying I can't believe HBO would stop so low to even air this disgrace of a faux documentary. I would definitely continue fighting HBO and these two lying sleaze balls. God bless M.J."""
sn_ncaaf,8739,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""Washington State football confirms HBO 'Hard Knocks'-style show https://t.co/AW10hDgR5k https://t.co/m8fkDa5iLy"""
IVallie777,476,92,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""@SSIPOS Not giving up! #SaveKrypton @PrimeVideo @netflix @hulu @TheDCUniverse @HBO. #Krypton"""
tvrecapsreviews,635,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""ICYMI, my review of last night's episode of HBO's #ABlackLadySketchShow - ""3rd &amp; Bonaparte Is Always in the Shade""

https://t.co/CMK6oamuXf #HBO #ABLSS https://t.co/jJrxUdtZ5H"""
VP_Advocacy,1487,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"""@Edwardboutique @Oprah @HBO Oprah was at Neverland in 1993 interviewing Michael Jackson which would become the most highest viewed interview in television history. The train station wasn't even there when she visited. Smh."""
MalakaAshour,411,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC,"""Definitely the next greatest show
---
Official San Diego Comic-Con Trailer | Westworld | Season 3 (2020) | HBO https://t.co/vWKOKUFTFt via @YouTube"""
btemby3,9,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""LMAO FUCK D&amp;D this the best news all year"""
ElinIsaksson1,91,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""My heart goes out to MJ's children and the Jackson family. So many #LiesOfLeavingNeverland Wade, James, Dan, Oprah and HBO should make an apology."""
Hammertonhal,1682,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""#LiesOfLeavingNeverland  Robson says MJ's companies procured him for molestation and Norma Staikos was the madame. He says that to get money. But he mentioned none of that in LN. Why? Because those ppl are still alive and could use him and HBO for defamation

Cowards"""
Weezus410,434,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Shame on Oparh and HBO #LiesOfLeavingNeverland"""
tubakhawaja,95,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@saeen90_ @OmarBaddar @billmaher @jjz1600 @4noura @mehdirhasan @YousefMunayyer @hBO shares the blame equally for providing a forum to his racist and islamophobic rants."""
AxelDraconi,61,94,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@GrandvilleShow @HBO What are you hoping to get out of series like that? The false information that's been in movies and TV for decades?"""
KimDSummons,543,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Every #MAGA &amp; #KAG should watch Years and Years on HBO. Donald Trump supporters need to watch. If you dont support Donald Trump you should watch. Everyone should watch  #YearsandYearshbo #yearsandyears"""
C0L0N3LSANDRS59,279,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Called the Cougs?!?! Well gotta get HBO for sure now #GoCougs"""
KBo33234464,246,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""#LiesOfLeavingNeverland
I'd love to see these people come for him."""
Edwardboutique,291,92,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""@VP_Advocacy @Oprah @HBO No I need answers on why she continued to run with the lies even after there has been proof all of it was fabricated. IMO she used him in that 1993 interview and further pushed her own narrative with this HBO special"""
BelvaBlair2,24,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""Ladderless in aisle 17 at T1914! HBO Dedicated Business Owner and PP1 GM Team Leader are killing it!!! @afadnesstarget @kakajg2002 @risafaye67 #one4one #modernization https://t.co/lnPOR3gwSl"""
aayushbro,137,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""HBO needs to do Hard knocks with Patriots. @HBO @HardKnocksHBO @Patriots"""
crackid0,9,92,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@chris10lindley @davidcicilline @SenWhitehouse @HBO @RealTimers @billmaher Whitehouse is not bad. But I'm waiting for him to indorse Warren or Sanders....."""
TheBlaqtivist,5,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@ReyJay101_ @RickyEllis When Lewis wanted Tyson he made hbo deal with showtime to make it happen. AJ could have done the same."""
ScarletDawn38,55,76,P,DISAGREEMENT,SUBJECTIVE,IRONIC,"""We loved Michael Jackson it was a heartbreaking moment the whole world stopped to mourn this man, and for HBO to allow this hatred and out right lies to air not to mention #TraitorWinfrey going along with this bull crap. Hope finally M.J. can R.I.P. #LiesOfLeavingNeverland"""
FabulousThomasJ,2973,92,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Nothing but love here for the cast &amp; crew of ""Chernobyl""; now rewatching it on @HBO. Clean up at the Emmys, Gang; break a leg!!!"""
jjhiler,386,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Must. See. T.V."""
deetime10211,61,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@RaidersBeat Lol, HBO is getting a first hand Glimpse of how it is being a Raider....Theres a narrative at play here, a negative narrative....And for whatever reason, it's been aimed at this organization for years, and now they know how chaotic and Ridiculous the media can get"""
LifeOnLiberty,3706,94,NEU,DISAGREEMENT,OBJECTIVE,NONIRONIC,"""@RashidaTlaib I dumped @billmaher AND HBO altogether because of his promotion  of racist Ann Coulter. I later learned how anti Muslim he is.

I will never patronize @HBO until he's gone. Purify test? Nope, just the right choice!"""
myungharts,41,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""How the hell did I miss this documentary on HBO.  If you need a break from the shit show going on in politics today, WATCH this video.  As an immigrant and naturalized citizen, I cried the entire way thru https://t.co/Oq0aFXu6nX https://t.co/lvkGGJ3NbR"""
CAlvarezABC7,2420,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Here's Coach Gruden &amp; @derekcarrqb talking about watching some of the mic'd up portions of @HBO #HardKnocks https://t.co/lP8vrVaFKa"""
UrOrientalist,2362,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""It's time to boycott HBO until he's gone."""
CRINFILM,44,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""Hbo, well well well. @warnerbros @HBO why you make such disgusting decisions to air slanderous fake ""documentaries""?  you screw over zs while he is grieving also, you really need Sernoff to clean up this pathetic nonsense."""
Kruegs19,197,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""How much of a cut do the players get? Of yet another way for money to be made off them..."""
Mordhyrgm,2666,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"""@HBO Murder Red Ink https://t.co/t6BnWV7Ozo"""
jecashsymbol2x,1369,100,NONE,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@thtbitchjuice HBO 7 day trial and binge lol"""
GRLnATL,18,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Free HBO weekend = Euphoria binge"""
xXSmartyMartiXx,449,86,P,DISAGREEMENT,OBJECTIVE,NONIRONIC,"""Triumph of delusion. A line I heard in the HBO show ""Chernobyl."" It refers to the Russian powers that be who denied the entire Chernobyl incident, and the threat it posed to it's people. ""Triumph of delusion"" reminds me of Donald Trump. Lie, lie, lie. Deny and cover-up. https://t.co/5QGakAiDex"""
mariarrr_,588,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""im both"""
zandook,1216,86,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@DiscussingFilm I had forgotten about HBO Max. It hasn't launched yet, but that is potentially a good spot for a 3rd Season, with the service likely launching next year. @TheDCUniverse is also a good spot, with brought us a 3rd Season of #YoungJustice, with a 4th on the way. @HBO"""
deetime10211,61,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@ThaddeusGastonL Lol, HBO is getting a first hand Glimpse of how it is being a Raider...Theres a narrative at play here, a negative narrative....And for whatever reason, it's been aimed at this organization for years, and now they know how chaotic and Ridiculous the media can get"""
RubyAda41888434,0,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""HBO demands court to dismiss 'Leaving Neverland' lawsuit."""
boostjockster,6463,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Larry Merchant EXPOSES HBO: ""We Were Asked to Glorify Manny Pacquiao"" @HBOBoxing Video: https://t.co/IMHxQ8ejfu"""
tajjackson3,144612,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""Exactly. They would sue him and win. My family is currently defenseless. There are no laws protecting the dead from libel or slander. We have no right to sue any of them for their lies. The best we can do is keep spreading the truth.
#LiesOfLeavingNeverland"""
kiersten623,123,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""i watched it on a free movie website lmao"""
WadeByTheWater,447,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""Thank the Lord for @Coach_Leach"""
Theworldchan,2018,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Comedian Julio Torres Changes His Hair Color (Again) https://t.co/OpRPMzTlCe https://t.co/9dIL1nG6re"""
MisterTibbs82,8,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Interesting how Oprah &amp; HBO went quiet on this #LiesOfLeavingNeverland"""
ChekyDelinquent,391,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Going to have to renew HBO now"""
Techables_,562,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@HBO THE WALKING DEAD"""
MihaelaCristia8,68,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""""Tired of injustice
Tired of the schemes
Your lies are disgusting
What does it mean
Kicking me down
I gotta get up
As jacked as it sounds
The whole system sucks""

#LiesOfLeavingNeverland
 
https://t.co/FVtMeCl4oJ"""
ElisiaMcpherson,237,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""@TheBlastNews They claimed it was done by the Estate when its fans who are doing most of the work by researching and giving rebuttal videos while HBO just gotten blue ticks to help promote this film"""
MadUsher1928,59,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@stephaleen I use my folk's Sling account for basic cable stuff (Archer, Better Call Saul).  HBO Go is useful if you care about their shows.  I'm reading more."""
quitfixngGAMES,994,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@RealTimers @billmaher @SenWhitehouse @hillhulse @woodruffbets @TheRickWilson @KillerMike @HBO Fox News loves your revisionist history and right wing points of view... https://t.co/IoFCiVA9Mq"""
madisonflare,649,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@HBO morgan fuckin freeman. https://t.co/3B5LzXqkb7"""
ChristeenKimmel,27,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@LifeOnLiberty @RashidaTlaib @billmaher @HBO Ann has not been on in months"""
CHIN4BOB,88,96,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""they made this show in response to my pinned tweet. mike leach will be slightly more interesting than paul chryst"""
Bonkers45,3237,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""@RashidaTlaib I've been boycotting him since 2015.
Used to pay for HBO, just to watch him.
Makes me feel like a total stooge, in retrospect.
#MillionairesPaidByBillionaires 
#"""
L_KaneHartnett,472,92,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""Just starting #ChernobylHBO... WHY is everyone speaking in British accents (and why did no one tell me about it)?!?! Real obnoxious @HBO."""
Racecarlock,34,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@FoldableHuman Try binge watching HBO's The Newsroom."""
EtownBlueJays10,74,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@Brett_A11 the pirate!"""
DanielKmz397,39,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@davidcicilline @RealTimers @SenWhitehouse @HBO @billmaher Love him."""
writingissturdy,5,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@tajjackson3 Geraldo reported on this on fox news

https://t.co/JkKohHfxBW"""
realjuliasong,26256,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""Justice at last"""
PTDilloway,3055,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""I was watching an episode of Arli$$ on HBO Go and he was trying to relocate the LA Kings.  The irony is the first city was Raleigh-Durham, NC and the second was Las Vegas.  North Carolina got the former Hartford... https://t.co/04N6pOnBX5"""
RespectOurCops,1835,92,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@Ripyourlungsout @AXECOP @Sim427 Well then I sure hope you watched the HBO series, Deadwood (not the movie), Toecutter. You'd get a real kick outta that show!! Lol"""
wagerish,1311,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""This will be amazing television! @WSUCougarFB #HardKnocks #CollegeHardKnocks"""
urbanretros,884,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""Can someone slide me they HBO account so I can watch euphoria.."""
Al_Moncada,252,91,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@seanhannity Hey I saw the HBO series about your mentor and King of Sexual Harrassment... yeah, that one. The guy who got you for pennies from radio and you used to cry too because you were afraid of live TV 

This pic reflects you President: children in cages. https://t.co/akEifi5Qgw"""
jayforeman777,11,86,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""Wow, forget Oprah, HBO, Wade and all those involved in this hideous slander of the King Michael Jackson. This is disgusting and hurts every victim of molestation. Fucking lairs  #LiesOfLeavingNeverland"""
muggle4real,297,94,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""To all those who still believe #LeavingNeverland , I strongly suggest you also watch #LiesOfLeavingNeverland 
before condemning an #innocent man!

https://t.co/I5Wc2lCi8c

#mjinnocent #mjfam #hbo"""
loveonus,537,86,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""I don't think HBO and players realized that you cannot mute Michael, let alone shut his supporters down. Michael is still loved and very much part of our everyday lives. Michael was just a man but a man of great love. #TheKingLivesOn #LiesOfLeavingNeverland"""
yadgarisirin,2072,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""why are hbo shows so good"""
